id;name;color;description;category;brand;wholesale_price;image_url
170639;Jodhpur boot  ;red;Women's suede boots ? Slippers on a flat heel. The model is distinguished by its timeless cut with rounded toes. These are perfect shoes for every day! In these boots you will feel fashionable and extremely comfortable.... The model has a convenient zipper closure, which makes it easy to put on. They are made of eco-suede, on a foam lining.;Women`s Ankle Boots & Booties;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_951658.jpg
164909;Sport Shoes  ;multicolor;Women's lace-up sports shoes. This unique model of classic cut with colorful inserts is an absolute must have! Not only do they look great, but they are also incredibly comfortable : ) The inside of shoes is lined with fabric. External material ? ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_934671.jpg
170655;Sneakers  ;white;Women's canvas ankle sneakers. This timeless model is a must-have item in every woman's closet : ) In addition, thanks to these shoes you will enjoy comfort in every step! External and internal material ? fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_951722.jpg
160140;Boots  ;black;Women's boots on a high sole. They come in a classic black colour that suits all tastes and in the most fashionable cut with a high upper. Impressive combination of patent and mat eco leather will attract all eyes... These shoes are impressive! Easy to put on with a zipper on the side. The inside of shoes is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;23.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_921117.jpg
153738;Espadrille  ;black;Women's Espadrilles Classic. In these shoes you will not only feel fashionable, but also comfortable. The frayed material and flaxen toe further emphasize their casual style. Available in several colors, all of which are unique... : ) An absolute hit this season! Outer material ? fabric.;Ballet Flats, Ballet Pumps for Women;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_903580.jpg
74193;Buskin boots  ;black;;Women`s Ankle Boots & Booties;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_183411.jpg
164991;Sandals  ;orange;Women's sandals with a flat heel. They stand out with vibrant, intense colors and metallic accents. The sandals have an adjustable closure that beautifully accentuates the ankle.... Perfect for the summer time to create fabulous holiday stylings : ) Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_934922.jpg
187663;Wellingtons  ;green;Stylish women's wellingtons. Straps with buckles add variety to the upper, and the type cut is the trendiest cut of the season. The combination of lacquered and matte finish is a recipe for success! In addition, they have a zipper closure for easy donning. They will be great for more than one rainy walk : ) Outer material - rubber.;Over the Knee High Boots, Thigh High Boots;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1001674.jpg
179169;Sport Shoes  ;black;Lace-up sports shoes - sneakers for women on a 6 cm high anchor. The model with the most fashionable, sock-like finish ensures a perfect fit.... This is an excellent proposition for women who appreciate comfort : ) In these shoes you will look and feel great! External material ? ecological leather + ecological suede + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_976739.jpg
153869;Ballet flats  ;beige;Women's openwork ballerinas. They are very delicate and romantic thanks to the mesh covering - they look beautiful on the leg! Moreover, they have shapely, rounded nose pads decorated with a charming bow... For sure your stylizations will gain a unique character: ) External material: mesh + ecological leather.;Ballet Flats, Ballet Pumps for Women;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_903977.jpg
165055;Heel sandals  ;beige;Women's suede sandals. Their simple and classic design is a guarantee of timeless style that will never go out of fashion. Wide 5,5 cm heel will ensure your comfort while walking. They also cannot be missing in your closet! External material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_935115.jpg
153900;Flip-flops  ;orange;Women's flip-flops on a decorated high sole. They have so called ?this something?! Wide, criss-crossing straps hold the foot perfectly, and the profiled inner insert will make you feel incredible comfort while wearing this model. These flip-flops are perfect for the hot summer days! External material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_904101.jpg
165071;Flip-flops  ;pink;Licensed women's flip-flops. The model on the most fashionable, high sole (3.5 cm) perfectly fits the season's trends. You have to be fashionable and comfortable! We're convinced that these flip-flops with profiled inside insole will meet your expectations: ) External material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_935179.jpg
160281;Buskin boots  ;beige;Women's suede boots on a hidden 6 cm high heel. If you're looking for shoes you won't want to take off, you've just found them! Boots have a fashionable cut with a wider upper, thanks to which putting them on is quick and trouble-free. Subtle embroidery underlines their unique style... They are made of ecological suede with foam lining.;Women`s Ankle Boots & Booties;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_921476.jpg
165088;Flip-flops  ;black;Women's flip-flops on a cork sole. This unique model with a charming bow in metallic finish... You will fall in love with them! Profiled insole lined with fabric will make long walks easy: ) External material ? fabric.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_935247.jpg
153960;Sandals  ;black;Women's veneer sandals ? espadrilles. Model distinguished by braided linen string sole decorated with a charming braid... Adjustable buckle around the ankle ensures proper fitting, and the internal insole ensures comfort on every step. Ready for summer days? : ) Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_904343.jpg
187776;Heel boots  ;brown;Lace-up women's boots on a wide heel with a height of 7 cm. The original combination of eco leather and neoprene fabric perfectly complements the design of these shoes. The model in its entirety traditionally laced, but also has a practical zipper closure for easy putting on. Do not let yourself be persuaded any longer : ) The interior of the shoes is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1002021.jpg
179281;Heel sandals  ;brown;Women's espadrilles on a heel of 8 cm and a platform of 5,5 cm. They will make your legs insanely long : ) Braided finish in boho style and tying around the ankle beautifully emphasizes the foot.... These unique shoes look simply phenomenal! You must have them : ) Outer material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_976972.jpg
179297;Sport Shoes  ;white;Women's sneakers on a 5,5 cm high anchor. If you follow trends then this glamour style model is made for you : ) High sole and the most fashionable accessories their hallmark. The interior of the shoes is lined with fabric. External material ? ecological leather + ecological suede.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_977036.jpg
179313;Sport Shoes  ;grey;Sports shoes - sneakers for women on a 5,5 cm high anchor. The model with the most fashionable quilting will definitely attract the eyes! This is an excellent proposal for women who appreciate comfort and uncommon style : ) The interior of the shoes is lined with fabric. External material ? ecological leather + ecological suede.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_977100.jpg
165241;Block heel pumps  ;yellow;Women's pumps on a wide 6.5 cm heel. These are perfect shoes for fans of timeless classics and fashionable solutions that work in every situation: ) Sleek cut and elegant lacquered finish are arguments for these unique pumps. Outer material - ecological patented leather.;High Heel Pumps;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_935649.jpg
179395;Flip-flops  ;beige;Women's foam flip-flops Let yourself be carried away by the fun of the season's most fashionable colors : ) They have a designer cut and are extremely lightweight - they will provide comfort in every step! You simply must have them : ) Outer material - foam material.    Size chart  Size 36/37 - fits a foot length of 22 - 22,5 cm  Size 38/39 - fits on a foot with a length of 23 - 23,5 cm  Size 40/41 - fits a foot with a length of 24 - 24,5 cm;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_977412.jpg
179411;Sandals  ;black;Women's veneer sandals - rompers on a flat sole. The model is distinguished by striking studs, which give the shoes character.... These are perfect shoes for summer - do not wait and order them now : ) Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_977476.jpg
